Slope_Angle,Elevation,Soil_Type,Rainfall_72h,Soil_Saturation,Landslide_Risk
6.8,1971.0,1,179.6,17.1,36.7
21.7,87.7,1,90.5,35.0,32.9
8.5,1900.4,2,35.8,32.7,4.7
35.2,798.3,1,54.8,94.7,72.0
38.1,1410.2,2,182.8,27.3,71.4
5.7,2029.6,2,107.7,90.7,35.4
25.6,342.2,2,14.7,25.6,21.6
40.8,1251.6,1,159.3,70.3,92.0
46.8,1684.1,2,261.2,42.2,82.2
25.9,1669.1,1,312.1,41.9,72.9
47.5,1161.1,2,204.8,99.9,98.4
27.0,1378.2,2,253.2,34.2,61.5
20.0,1669.0,1,127.4,32.2,39.7
42.5,1851.9,1,173.7,65.1,95.2
24.9,1678.4,1,255.4,78.0,83.0
23.9,785.3,1,254.7,98.5,90.2
24.8,2192.8,1,148.6,74.6,67.2
42.4,961.6,3,190.3,62.8,56.0
41.7,63.6,1,323.3,49.8,98.3
20.5,804.1,2,221.2,65.6,64.7
17.0,289.8,2,224.9,66.1,62.1
24.9,276.0,2,274.6,33.5,57.0
28.9,626.6,3,40.3,72.1,28.9
12.3,126.9,3,183.0,32.4,23.6
39.8,1517.8,2,335.8,56.6,84.6
24.6,172.0,3,126.6,37.1,23.5
17.0,455.2,1,103.2,41.6,31.9
5.8,213.5,2,210.4,67.2,50.5
12.3,148.3,3,77.4,20.5,10.7
47.5,596.4,2,194.6,16.0,76.7
15.6,1262.5,3,54.5,26.1,13.2
8.9,2122.7,1,202.9,29.3,43.9
23.3,1927.5,2,210.8,31.8,54.2
15.7,1928.3,3,146.4,80.8,31.4
2.2,395.6,1,134.0,53.0,34.0
16.5,590.1,2,85.9,54.9,26.2
27.4,177.3,1,115.8,69.8,62.8
27.8,1714.8,2,174.4,77.0,68.1
18.1,162.9,3,86.7,15.3,13.6
22.6,1229.2,1,274.0,87.8,82.8
48.3,552.8,1,248.2,99.0,99.5
19.2,543.1,1,94.3,25.4,28.0
13.3,2179.7,3,34.1,70.3,14.0
12.6,1667.3,2,0.1,15.2,3.8
23.2,1842.9,1,208.9,19.2,65.0
38.1,1262.6,1,74.0,39.2,57.4
10.7,1917.5,2,4.4,86.9,20.5
35.6,1423.6,2,125.7,70.5,66.5
1.5,2082.1,1,336.7,52.9,53.3
21.2,626.1,1,241.5,52.3,66.6
38.9,1313.7,2,300.2,54.6,84.8
17.3,1521.4,2,50.7,41.4,19.6
28.4,870.5,3,25.7,89.6,30.1
10.6,1936.6,2,4.0,63.3,12.0
37.2,2155.8,2,334.5,56.1,83.6
3.1,1091.4,2,105.1,54.5,22.1
42.7,865.5,3,160.8,94.5,57.6
10.3,1043.5,1,138.1,76.5,47.6
43.8,1877.5,1,255.7,27.3,92.4
18.0,1423.6,1,108.5,52.1,37.9
36.3,108.1,3,187.4,39.5,45.1
16.3,1197.4,2,348.5,98.9,68.7
45.3,47.9,1,155.4,50.3,82.7
6.8,1715.0,2,192.9,20.8,30.7
9.3,729.0,1,175.9,50.0,42.8
24.9,1043.7,1,281.1,42.3,69.9
4.6,1759.1,1,93.4,66.0,27.2
10.2,111.7,2,59.7,34.2,9.2
47.2,357.2,2,263.9,18.1,79.5
48.8,881.5,2,145.5,23.1,65.2
19.1,513.5,3,319.8,39.1,31.7
46.2,750.0,2,225.5,44.6,84.5
27.5,2196.0,2,197.5,85.9,71.8
13.9,1817.7,1,24.7,38.0,10.9
35.3,1945.7,1,255.6,17.7,83.9
33.1,2062.1,1,240.1,81.4,99.5
49.5,756.6,2,224.0,88.9,96.7
13.6,660.6,1,93.8,56.8,31.8
33.8,522.6,1,331.4,39.2,81.7
3.1,1828.0,2,112.6,80.6,35.6
6.1,1498.2,1,53.3,15.8,7.5
0.7,527.2,2,345.5,93.5,56.2
50.0,835.6,2,261.2,88.6,96.9
40.2,1119.7,1,145.2,61.3,85.0
39.4,1166.6,1,327.6,38.6,93.7
25.7,1956.3,1,31.9,17.8,28.1
15.4,843.4,1,30.7,100.0,34.9
8.0,1999.7,2,238.9,79.8,55.9
14.6,976.6,2,62.3,43.8,17.3
19.1,1644.6,1,321.0,16.6,57.8
37.9,2047.3,1,294.1,69.3,99.5
27.2,1997.6,2,107.2,98.9,57.8
4.3,134.7,1,311.1,75.1,61.5
1.4,460.5,1,15.0,22.1,0.5
5.6,1054.4,2,192.0,49.2,39.9
20.8,955.1,2,327.4,24.3,53.2
46.7,1413.6,2,299.4,92.5,99.5
32.1,2078.9,2,124.6,43.1,54.5
40.2,256.2,1,64.0,77.3,70.8
23.6,999.6,2,73.7,22.2,28.3
18.4,431.4,1,180.1,25.9,49.0
5.9,1968.1,2,208.9,72.8,51.3
43.9,2122.4,3,11.5,86.7,39.9
39.3,1058.4,1,144.7,32.1,73.9
8.8,237.8,1,290.6,50.6,53.1
25.9,1729.8,1,155.5,67.7,68.1
24.6,1536.7,1,59.2,82.7,51.0
31.4,786.7,1,334.2,68.4,90.7
47.3,1953.4,2,93.2,23.1,54.6
29.2,2147.1,3,279.4,61.1,47.5
27.2,1231.7,1,67.8,90.2,58.0
3.0,1248.9,1,148.1,88.8,52.5
3.6,661.6,1,171.6,64.7,43.5
9.8,1290.1,1,175.2,99.6,61.3
2.1,972.8,1,180.8,23.9,36.3
37.3,671.8,2,78.7,55.7,54.6
36.3,157.1,1,180.6,80.9,96.3
7.2,563.4,3,168.6,27.0,20.8
41.9,443.3,2,73.1,97.7,70.7
8.2,1197.1,2,345.9,45.1,45.3
15.4,1327.7,1,302.9,44.8,58.9
12.8,1342.8,2,310.7,33.1,42.5
18.9,860.1,2,239.9,39.5,50.1
13.1,932.5,1,56.0,64.1,26.2
24.7,1837.0,1,198.8,51.5,66.9
20.7,1052.9,3,287.5,31.4,29.6
49.3,2173.2,1,13.6,83.8,68.0
3.3,972.8,2,173.5,20.3,32.4
7.5,1432.6,1,138.6,85.9,47.2
3.1,120.3,1,74.2,38.4,12.8
31.5,1440.8,1,132.4,57.2,67.1
3.2,1874.6,1,344.2,47.4,48.8
41.9,2074.0,2,253.1,63.5,89.9
25.8,2194.1,2,104.8,82.7,55.2
26.6,628.0,2,211.9,99.1,79.3
28.3,1270.1,2,86.3,41.0,37.9
9.0,997.1,1,213.8,62.1,58.5
10.3,1244.8,2,313.7,54.6,46.9
16.3,354.8,2,194.9,99.9,60.9
29.9,1885.0,2,256.7,83.8,79.8
10.9,2002.0,2,158.7,48.8,35.6
6.3,994.8,2,183.4,55.5,38.9
48.5,624.1,1,243.3,35.9,93.6
1.6,318.4,2,284.3,79.2,54.1
40.2,1507.4,1,230.8,86.8,99.5
39.5,693.8,2,342.1,97.0,98.7
15.2,2001.9,1,286.9,63.1,66.0
7.2,1479.5,2,272.0,72.0,52.1
7.7,1424.1,2,295.8,52.9,47.6
35.0,1235.1,2,98.4,66.8,58.9
32.3,110.3,2,151.2,44.6,59.1
39.2,2050.9,3,197.6,77.7,56.2
46.9,1385.2,2,161.8,16.9,68.3
34.8,2187.0,1,296.6,17.4,81.9
8.2,1186.8,3,9.5,75.9,8.7
12.6,1565.1,2,73.2,94.1,36.2
42.2,133.1,2,308.6,68.7,91.3
10.9,1393.5,3,20.7,76.8,11.6
4.1,1684.6,1,79.4,85.0,34.8
35.3,1714.9,1,122.9,45.7,66.0
20.4,1696.5,2,262.8,24.2,53.1
46.0,505.6,2,196.1,94.3,93.3
32.7,2146.1,2,334.1,94.8,87.4
5.0,2189.4,2,79.8,52.6,19.9
47.4,175.6,2,305.2,33.5,81.3
13.3,2060.8,2,99.0,90.9,38.4
17.2,643.9,2,85.9,75.2,36.6
20.4,1519.5,1,174.4,15.7,48.1
3.0,750.5,2,24.9,24.2,3.3
25.1,2129.4,2,134.5,98.6,57.4
6.6,232.3,2,124.5,18.2,20.1
20.3,1100.1,1,56.0,39.0,25.0
17.9,947.4,1,301.3,61.6,65.7
38.8,724.0,2,135.1,30.7,60.7
40.3,1423.7,1,343.7,34.7,92.6
8.1,297.0,1,314.9,45.0,47.0
18.6,1579.5,1,68.2,37.9,22.4
19.0,2157.5,2,176.8,83.3,59.3
8.0,1772.0,2,210.6,57.5,45.5
40.0,1893.4,2,286.6,38.7,80.6
35.5,797.6,1,310.0,41.6,86.6
9.9,721.5,2,218.4,18.4,39.6
18.7,1142.3,2,12.3,19.2,11.7
5.7,110.1,1,168.4,76.0,4.4
31.6,2080.3,1,309.7,24.6,78.2
6.5,324.9,3,249.9,55.4,28.1
49.3,1987.6,2,304.5,86.6,97.8
39.1,193.0,2,235.9,46.3,83.6
19.8,1811.5,1,15.4,44.4,16.9
29.1,342.8,2,338.8,89.2,83.3
45.6,93.5,2,321.3,88.5,99.5
27.9,1585.7,2,44.3,89.8,44.0
9.1,623.8,3,39.4,63.6,9.8
19.2,1574.7,3,188.7,95.9,42.6
42.2,1225.6,3,265.0,84.6,63.4
32.4,248.3,1,133.8,50.3,64.4
32.7,2051.4,3,47.7,68.5,31.2
43.4,1000.6,1,178.7,25.4,84.5
44.8,1618.4,3,118.1,61.9,46.0
46.0,1107.2,1,123.1,37.4,69.7
5.2,1333.6,2,225.7,39.1,37.3
27.4,673.1,1,310.0,25.7,71.0
37.2,448.8,2,195.5,45.4,73.3
38.0,1198.2,1,240.7,55.9,96.2
30.5,974.1,2,231.0,66.0,77.0
8.8,864.3,2,192.9,40.9,39.1
40.0,1482.9,2,108.8,82.3,77.0
36.1,1522.2,1,132.2,59.3,75.1
4.8,110.6,2,110.5,69.2,1.5
23.5,751.9,1,321.1,38.6,63.8
9.1,911.8,2,289.3,84.2,61.2
17.2,222.2,3,202.8,68.1,36.9
1.4,526.6,2,319.3,88.3,58.4
20.3,123.1,1,310.2,28.6,59.8
27.7,2191.8,1,324.7,47.4,75.1
31.2,1623.1,3,77.6,24.6,24.1
33.3,201.5,1,251.1,33.3,78.0
41.9,54.3,2,213.2,48.5,86.2
11.2,1585.2,2,256.8,91.0,61.8
6.5,971.8,2,92.2,62.3,25.4
42.7,1733.1,3,243.2,43.1,53.2
8.3,2032.4,1,143.4,78.5,46.0
48.8,1322.5,2,291.9,16.7,78.3
42.2,419.8,2,278.4,46.5,83.7
25.3,1723.0,1,74.0,66.1,45.0
49.1,2103.2,1,64.3,64.6,70.0
5.3,1280.7,2,251.2,66.6,49.7
15.5,1503.6,1,192.7,33.0,49.9
32.1,749.1,2,195.0,43.7,64.4
17.8,845.5,1,263.4,94.2,81.0
46.5,1618.9,1,299.2,97.8,99.5
3.7,2041.8,1,83.6,41.5,16.0
27.7,1387.5,1,194.4,69.8,78.3
29.7,1739.8,2,290.1,35.5,64.8
32.8,385.9,1,305.5,46.3,80.1
13.2,474.2,2,100.6,82.3,36.4
18.5,1175.2,3,36.5,57.6,15.0
42.3,396.7,2,81.5,87.2,74.3
10.1,1400.6,1,330.9,68.4,58.1
41.4,648.7,3,161.9,68.5,52.5
28.4,1743.5,1,146.5,17.9,54.2
38.2,1779.8,2,4.6,78.7,52.2
35.8,1025.7,2,17.9,98.1,54.0
10.8,406.0,1,234.0,55.2,55.7
28.7,1426.4,3,206.4,28.5,40.3
43.5,2184.2,1,201.4,98.0,99.5
21.9,1373.5,2,38.6,39.7,18.7
48.3,88.3,1,123.2,49.8,73.3
22.9,47.9,2,284.3,21.6,55.6
7.6,711.6,2,61.2,24.4,8.0
19.8,438.8,1,308.9,33.4,61.2
47.6,1790.6,2,42.5,61.6,55.0
16.3,1860.1,2,59.2,62.4,27.5
43.5,576.4,2,167.2,66.5,82.0
44.1,723.2,2,330.9,64.6,92.0
17.8,527.4,2,115.3,57.1,36.7
4.6,1999.4,1,230.4,83.2,64.5
36.4,1110.8,2,206.0,94.4,88.8
15.9,1446.9,2,52.4,37.9,14.9
39.3,919.9,2,86.9,26.1,51.5
22.4,1391.9,3,325.6,51.1,41.1
24.5,855.0,1,64.7,17.2,29.3
39.0,753.9,1,243.3,90.1,99.5
19.4,1399.5,1,337.6,35.4,59.7
22.4,1304.4,1,41.8,61.7,34.8
19.1,652.8,1,139.7,24.8,39.8
18.7,337.1,3,78.4,62.0,22.3
26.5,817.2,1,77.5,18.3,36.9
40.5,919.3,2,41.6,80.3,61.4
18.4,1386.8,1,227.3,96.2,78.0
26.5,2012.8,2,261.2,41.1,62.6
33.7,89.2,3,236.9,36.9,44.9
13.8,543.6,1,323.6,53.1,58.4
14.2,434.2,2,51.0,67.7,25.7
46.7,1110.0,3,111.9,31.1,37.7
36.3,951.0,2,120.6,83.3,71.3
29.1,1606.6,1,81.2,31.9,41.0
32.6,540.9,2,49.8,15.5,35.1
2.0,1312.0,2,170.3,59.6,35.9
31.1,1945.6,1,292.1,24.8,78.7
25.7,2004.4,2,334.1,74.4,72.2
27.5,2109.7,1,45.3,29.2,32.8
18.3,1703.4,1,288.1,84.5,75.9
4.5,1994.1,3,288.6,55.0,30.2
10.1,523.6,2,136.1,63.1,34.9
47.6,442.7,1,38.5,30.9,52.1
20.7,24.2,2,346.5,27.5,52.5
23.6,1558.0,1,229.5,68.7,79.0
3.1,2063.1,1,343.8,36.7,44.1
2.4,419.4,2,169.3,47.8,32.6
36.0,1404.9,2,138.3,55.8,65.9
27.1,1644.7,1,86.5,34.5,37.7
25.7,2041.5,1,344.3,82.6,85.4
12.5,1426.6,2,88.6,94.9,37.6
37.4,2134.9,2,8.3,51.7,40.9
8.8,764.8,3,179.4,93.0,31.6
9.9,776.3,1,132.0,90.0,52.7
23.3,1199.2,2,91.5,29.1,32.4
14.7,849.9,3,222.1,29.7,28.7
12.7,13.1,2,127.5,55.6,34.1
32.4,1612.6,3,140.8,59.7,41.5
32.7,1656.3,3,8.1,44.0,22.8
41.3,1645.9,1,206.2,41.6,92.4
21.2,765.6,1,42.7,51.7,29.5
4.1,1153.8,1,74.8,73.7,28.3
14.0,798.3,1,251.0,22.2,52.4
49.0,45.1,3,109.6,75.4,45.0
30.0,1241.8,3,57.1,93.7,37.5
35.6,281.0,1,202.1,79.9,99.5
0.9,185.3,2,75.2,31.3,6.7
26.2,1664.5,2,94.8,22.4,35.3
2.4,30.8,1,217.5,56.7,7.3
28.7,2110.2,2,259.0,96.3,84.3
46.1,1138.4,3,258.9,84.6,65.2
48.4,2162.8,1,168.8,62.8,90.1
27.3,137.0,1,159.0,27.2,57.4
23.2,1287.9,1,275.7,75.7,81.0
47.3,775.0,1,67.6,84.1,79.4
33.8,1857.2,1,53.3,94.5,65.2
3.7,801.1,2,232.6,67.0,48.0
23.6,580.5,2,143.3,58.7,49.1
12.4,1888.0,2,248.5,67.6,54.4
23.8,830.5,1,89.8,95.2,57.7
23.0,46.9,1,113.7,68.4,52.4
29.3,864.7,2,313.8,36.9,64.1
18.2,1443.4,2,147.6,69.1,46.3
8.6,567.0,1,206.8,89.8,66.8
25.4,956.1,1,37.3,63.2,36.5
41.6,134.2,2,62.6,57.7,58.3
33.4,1297.9,1,12.6,77.3,54.5
17.2,1666.3,1,148.5,71.2,52.4
46.8,915.2,2,346.1,19.8,82.0
45.7,930.3,1,305.9,76.7,99.5
10.9,203.3,1,221.5,49.6,55.9
2.5,452.3,2,301.4,95.0,58.5
37.2,348.7,2,208.0,97.5,95.5
41.5,1064.9,2,129.1,53.1,68.8
48.4,1169.1,3,60.7,97.3,45.7
44.5,2088.2,1,228.6,41.4,96.2
30.2,170.4,1,67.6,73.0,59.2
26.7,1323.7,2,146.1,21.4,47.1
1.9,1163.0,2,289.0,27.3,38.7
12.7,1140.6,1,45.2,88.5,31.6
23.3,1922.2,1,45.2,91.0,44.4
31.6,460.1,1,78.5,60.3,55.4
28.1,99.3,2,193.2,43.9,59.4
37.3,1482.3,1,88.1,53.3,63.7
14.3,765.9,3,176.1,88.9,36.5
28.5,48.5,1,105.7,32.9,46.7
4.9,560.5,3,177.2,40.1,19.7
21.0,687.4,2,97.2,81.8,46.6
37.6,1360.9,2,343.0,94.5,96.3
34.8,388.0,2,172.5,22.9,62.8
49.5,914.6,2,260.3,83.3,99.5
14.3,1066.6,1,245.2,69.8,66.6
25.2,1015.7,1,171.7,34.6,55.9
16.8,2142.9,2,83.6,79.2,37.7
22.3,109.7,2,178.8,76.9,64.4
42.9,2092.6,2,238.3,27.1,79.9
34.4,1284.4,2,161.0,57.7,68.5
44.2,1752.6,2,28.7,79.5,59.7
10.6,952.6,2,6.3,31.3,3.4
43.7,1003.9,2,114.8,54.3,65.4
3.5,1935.7,2,52.6,25.3,4.7
44.5,1972.1,3,317.2,41.1,56.0
16.8,532.7,2,61.5,33.5,15.9
16.1,446.3,2,138.0,57.9,36.6
25.8,1096.8,2,249.2,27.0,59.1
47.1,1981.6,2,285.4,47.6,86.1
2.9,716.0,2,167.2,38.4,30.9
17.9,1437.9,1,63.4,78.4,37.5
42.9,1560.9,3,94.8,74.5,46.9
20.1,1715.3,1,146.6,23.1,45.6
10.4,1245.0,1,127.6,96.0,48.4
21.5,891.4,1,122.0,78.3,56.7
19.6,2127.8,1,46.1,67.4,31.6
45.8,1348.8,2,319.7,55.6,90.3
38.2,1605.6,2,10.4,30.1,36.9
25.5,765.5,2,154.0,96.8,64.8
49.4,1477.2,1,343.1,15.7,93.2
23.5,574.6,1,230.9,73.9,79.4
3.4,546.8,1,124.4,58.1,30.0
13.5,1575.2,2,51.1,91.7,31.4
22.1,1151.9,2,337.4,47.4,62.0
8.3,1506.4,2,4.9,59.1,10.1
47.4,600.1,1,238.5,78.1,99.5
38.5,1321.2,3,308.0,19.0,48.7
13.8,982.2,1,8.8,19.6,8.0
29.7,1317.3,2,253.8,33.0,65.6
36.2,647.0,2,349.6,27.4,73.1
47.1,1576.8,1,223.9,15.5,92.8
44.1,1775.0,1,145.1,68.0,87.8
26.0,579.2,1,306.0,82.7,85.0
38.8,668.4,3,194.0,96.4,61.5
28.3,1457.9,2,262.3,52.5,71.8
27.9,1533.3,2,205.7,38.8,59.2
6.2,1552.0,2,13.4,88.4,20.1
6.7,1505.1,2,74.6,86.8,31.0
26.7,870.2,2,27.6,68.1,35.5
13.8,874.7,3,37.3,38.2,4.8
1.5,568.1,1,5.4,92.2,23.1
36.3,353.5,1,147.4,30.2,70.9
2.1,1526.7,2,62.5,18.7,6.5
30.0,214.1,3,299.5,82.7,53.6
27.2,2063.8,3,262.5,62.9,44.5
48.5,1820.4,2,200.6,35.9,77.1
24.5,1887.9,1,171.2,72.0,70.8
3.6,1995.6,1,89.6,80.2,33.1
27.8,904.8,3,166.2,86.8,44.8
42.1,1864.3,2,224.4,39.0,82.1
49.8,356.2,1,273.8,17.2,93.0
21.8,57.4,3,28.6,58.4,17.9
16.4,1728.9,1,248.0,87.8,75.9
45.4,173.8,2,260.0,32.7,79.1
10.0,2174.9,2,195.6,50.8,45.5
31.0,1487.8,1,75.0,36.8,44.2
20.6,1660.1,1,188.7,16.1,53.0
2.5,548.3,1,175.9,91.4,54.8
17.7,1485.8,2,166.5,26.5,36.9
13.6,104.7,2,161.2,80.2,48.3
34.5,1844.8,1,38.8,44.5,46.7
47.5,381.5,3,64.0,38.6,32.5
13.8,1537.2,1,34.1,95.0,33.4
40.7,501.6,1,84.9,70.9,74.2
3.2,159.9,1,92.2,73.4,32.8
27.1,1064.5,1,85.8,79.6,56.8
4.0,380.7,3,73.8,44.0,8.5
46.7,1607.5,1,257.4,62.9,99.5
38.4,530.3,2,286.5,38.0,78.1
33.1,760.0,3,114.5,85.9,42.2
41.3,1252.7,2,106.8,65.9,69.2
32.6,634.1,1,295.4,35.7,77.5
48.5,837.8,3,218.4,91.5,65.5
35.8,1796.2,2,102.7,64.4,60.6
46.3,402.5,1,249.8,57.1,99.5
26.1,190.0,2,120.6,17.9,40.5
6.3,729.1,3,205.3,92.3,36.2
26.6,939.4,2,347.4,95.9,80.5
6.8,1198.4,2,105.6,62.8,25.5
29.8,825.6,3,325.7,52.6,48.0
24.4,1739.9,2,112.2,45.6,38.8
31.3,96.1,1,189.1,37.8,71.0
1.0,955.6,1,161.0,63.8,41.8
10.1,847.1,2,274.1,25.9,40.1
24.8,1428.2,1,21.4,93.1,49.3
47.5,2126.1,3,219.5,30.0,52.7
19.5,1127.7,2,266.2,78.4,66.6
21.5,2171.3,2,165.3,41.1,44.1
35.9,671.9,2,36.9,34.2,40.1
30.4,77.6,2,85.7,62.4,47.9
15.3,372.8,1,237.9,80.0,72.0
20.8,875.3,1,313.4,76.8,81.0
11.3,702.8,2,147.6,34.9,26.4
48.3,222.5,3,196.1,43.1,52.1
7.0,957.5,2,79.9,88.9,31.3
18.9,750.5,1,144.3,76.5,58.5
1.8,278.5,1,117.9,75.6,36.9
11.5,658.5,2,229.4,37.9,42.5
39.1,1951.3,3,344.6,82.3,62.6
10.5,671.5,1,284.7,45.5,51.3
4.5,1573.6,2,67.3,49.1,9.8
24.0,1350.4,2,202.2,39.4,54.0
1.0,945.5,2,23.2,25.3,0.5
4.7,533.5,2,86.4,50.7,15.7
40.5,818.1,1,60.3,16.4,56.4
38.7,1306.7,2,117.4,53.8,63.2
45.8,778.1,1,237.6,76.6,99.5
42.8,480.6,1,174.8,96.7,99.5
34.3,265.1,2,326.5,21.7,72.9
3.1,1936.7,1,74.5,38.9,13.4
39.3,974.3,2,127.5,57.0,71.1
42.4,1379.2,1,115.4,29.5,68.0
40.1,1084.0,2,82.6,24.9,52.8
25.7,1920.9,1,347.6,53.4,73.6
12.0,1207.8,2,135.5,64.4,38.6
42.3,1062.9,2,329.2,84.7,99.5
36.5,2034.9,3,136.7,99.8,52.0
49.0,1586.1,3,71.4,80.8,46.0
8.2,254.3,1,41.7,33.8,2.1
11.7,399.2,1,299.4,78.6,70.6
11.0,1733.8,2,11.2,60.7,13.0
39.7,1840.5,2,337.5,53.3,89.8
9.8,1204.0,1,146.4,94.5,55.8
3.8,1224.3,1,86.6,74.7,31.2
49.9,1393.9,2,216.1,72.9,93.3
1.7,971.7,3,46.5,16.0,3.2
41.8,1499.6,3,25.3,88.5,37.9
18.6,247.6,1,289.7,82.4,78.4
42.2,2115.2,1,148.6,40.4,74.2
28.0,1652.8,1,181.4,39.8,64.3
45.1,1392.3,2,61.8,19.5,51.5
46.3,702.7,2,21.5,19.3,43.8
1.0,362.5,2,128.7,71.8,31.0
4.2,906.5,2,177.2,30.8,27.8
12.9,1458.9,1,267.9,93.5,72.3
33.6,1397.8,1,175.4,86.6,92.4
44.5,848.0,3,273.9,44.7,55.6
23.3,1353.1,1,40.4,47.3,30.2
30.5,1792.1,1,22.4,42.8,34.2
9.8,67.6,2,55.6,22.9,9.9
40.3,996.9,2,270.2,17.7,81.1
48.4,1671.2,3,265.8,53.4,57.1
13.8,1206.1,1,49.5,95.2,40.0
25.0,1436.7,2,10.8,93.0,40.8
4.8,1141.5,2,239.8,83.8,57.2
28.2,2182.2,3,299.3,68.4,51.1
25.4,129.6,2,263.9,87.8,78.7
7.6,1085.4,2,71.0,58.8,17.9
22.4,210.2,1,204.3,30.3,61.7
17.0,359.9,2,265.1,73.2,61.2
26.3,848.9,2,89.5,93.3,52.3
29.5,350.6,1,184.7,16.7,64.7
0.9,2120.5,1,110.1,36.4,21.0
38.2,2083.5,2,79.0,37.6,51.2
35.8,746.1,1,339.4,23.4,85.9
18.6,1411.0,3,319.4,34.2,33.3
3.1,1178.9,2,156.0,47.6,30.3
37.9,1796.1,1,47.9,94.9,73.3
47.8,1384.1,2,254.8,88.1,99.5
12.4,10.6,1,89.5,95.4,42.0
16.5,1681.4,2,59.0,25.2,14.1
9.6,1645.6,2,133.5,17.4,22.8
29.1,1126.3,3,185.4,24.3,37.8
8.2,1987.4,2,34.1,92.7,23.2
18.1,1999.5,2,200.1,28.4,49.1
35.0,1157.4,2,5.4,63.7,45.2
28.2,1341.5,2,312.2,34.3,62.3
19.6,2192.4,2,322.3,16.8,50.0
21.3,664.4,2,256.6,22.2,54.3
28.3,720.9,1,163.3,75.3,74.0
0.8,410.3,3,89.2,30.5,8.4
4.4,1971.9,2,260.4,34.5,37.3
44.1,1640.4,1,326.1,47.1,97.2
4.4,241.4,3,55.5,70.9,13.1
35.5,2160.1,1,163.0,54.9,77.6
46.0,1610.8,3,110.3,95.3,48.3
13.9,1872.6,1,124.9,51.9,35.2
18.8,115.5,2,142.0,31.9,35.9
28.7,1115.9,2,333.1,60.6,72.6
44.1,1539.9,2,90.5,53.3,60.5
47.1,1199.1,1,172.4,81.9,99.5
37.1,1470.0,1,333.0,94.5,99.5
4.8,1801.1,1,166.6,86.1,54.7
33.6,829.8,3,302.3,48.1,47.5
20.8,1868.6,1,20.6,33.4,18.8
23.8,366.8,2,333.6,92.7,76.7
2.9,603.2,2,65.6,47.8,11.4
10.0,104.9,3,343.0,80.5,37.2
39.6,808.1,1,61.5,99.1,77.2
23.0,842.0,3,155.5,64.1,33.4
15.4,1773.5,1,108.0,55.8,34.5
19.5,1440.4,2,151.6,74.5,53.1
42.8,966.4,2,87.7,31.5,53.8
37.6,1438.1,1,337.9,56.5,95.1
14.0,125.6,1,107.0,41.5,29.1
6.3,404.8,2,228.6,29.0,38.5
13.0,1383.0,2,48.1,66.9,23.7
46.1,1414.6,3,288.5,63.9,59.0
29.3,1705.4,1,189.9,79.7,83.5
26.9,892.6,3,342.8,89.2,51.3
30.0,1592.4,2,148.2,33.7,48.8
18.6,1507.9,3,68.4,81.3,24.8
40.5,2119.8,2,121.1,46.2,66.0
26.4,481.1,2,257.9,68.4,69.5
6.3,1218.2,1,230.7,87.3,65.9
6.9,1327.9,2,272.4,36.8,41.2
27.1,2197.0,1,25.7,66.1,38.1
46.9,450.6,1,203.1,55.8,97.1
15.8,1155.8,2,326.3,82.2,63.7
43.5,768.1,2,37.8,74.3,61.0
38.3,1161.7,1,33.0,80.4,67.8
12.8,518.4,2,250.8,39.5,46.3
2.3,114.3,2,110.3,74.9,3.4
5.5,1263.9,1,230.5,66.5,56.5
36.6,745.5,2,190.9,53.8,78.6
10.4,408.5,2,345.1,47.2,44.8
18.9,719.4,1,311.2,43.2,56.8
25.3,117.9,2,237.3,15.8,55.5
36.4,2091.5,2,91.6,29.4,48.7
6.1,1282.7,2,91.7,20.0,12.5
20.6,1794.3,1,308.8,87.1,80.9
24.5,936.6,2,204.9,88.1,74.4
27.3,1988.3,1,276.2,86.9,93.5
41.0,1068.5,2,157.5,84.5,86.4
9.0,1266.9,1,36.1,33.8,6.8
40.5,1087.0,3,116.4,56.8,42.1
34.8,1615.9,2,56.4,92.2,59.2
28.0,1251.0,1,273.6,79.6,90.8
35.1,604.8,1,245.2,15.2,83.3
20.9,328.7,1,30.9,54.1,27.7
7.4,1337.4,1,217.5,15.9,45.9
33.5,1081.3,2,305.9,38.9,71.4
26.5,220.2,2,244.1,52.0,68.3
32.1,876.4,3,178.9,90.9,51.2
17.2,1137.4,3,109.2,70.6,24.2
45.4,1820.9,2,310.5,45.8,81.3
29.6,176.7,1,148.0,56.7,67.5
4.7,773.2,1,299.4,84.5,63.5
22.8,1811.6,2,274.0,40.5,58.7
37.9,1430.0,2,285.7,67.3,88.8
39.8,645.0,2,346.4,37.3,80.0
25.0,1861.3,3,262.1,55.8,40.8
44.8,1090.3,3,11.9,17.1,28.6
13.7,1101.4,1,71.9,87.4,39.6
20.8,2148.7,1,12.3,19.1,16.9
45.0,2084.2,2,66.5,34.1,50.9
44.9,795.2,2,21.5,43.3,46.2
34.4,317.9,1,175.6,68.1,84.8
43.0,723.2,2,9.9,76.2,57.8
4.9,76.8,2,165.4,21.8,3.4
43.3,55.5,2,314.6,18.7,80.5
16.4,876.2,1,262.0,82.9,75.3
9.3,2070.8,3,330.4,75.5,37.0
12.3,1918.3,2,79.3,85.7,33.3
21.2,1130.1,1,185.9,72.5,68.6
12.9,1247.8,2,111.5,78.8,41.4
16.4,23.0,2,172.8,47.2,44.6
7.2,481.9,3,195.0,65.2,29.6
